1	0	0	0	0	0	0	0	0	0	0	600	0	0	90
2	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
3	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
4	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
5	0	0	0	0	0	0	0	0	0	0	10000	0	0	81
6	0	0	0	0	0	0	0	0	0	0	20000	0	0	63
7	30053	1	0	0	0	0	0	0	0	0	30000	0	0	54
8	30073	2	0	0	0	0	0	0	0	0	45000	0	0	45
9	30033	2	0	0	0	0	0	0	0	0	75000	0	0	36
10	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
11	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
12	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
13	0	0	0	0	0	0	0	0	0	0	8000	0	0	81
14	30030	2	0	0	0	0	0	0	0	0	13000	0	0	72
15	30075	2	0	0	0	0	0	0	0	0	20000	0	0	63
16	30056	2	27799	1	0	0	0	0	0	0	40000	0	0	54
17	30022	2	27987	1	0	0	0	0	0	0	70000	0	0	45
18	30067	2	27987	1	0	0	0	0	0	0	120000	0	0	36
19	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
20	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
21	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
22	0	0	0	0	0	0	0	0	0	0	10000	0	0	90
23	30079	1	0	0	0	0	0	0	0	0	20000	0	0	81
24	30015	1	0	0	0	0	0	0	0	0	30000	0	0	63
25	30016	2	27992	1	0	0	0	0	0	0	45000	0	0	54
26	30089	2	27993	1	0	0	0	0	0	0	90000	0	0	45
27	30091	2	27994	1	0	0	0	0	0	0	150000	0	0	36
28	0	0	0	0	0	0	0	0	0	0	600	0	0	90
29	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
30	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
31	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
32	0	0	0	0	0	0	0	0	0	0	10000	0	0	81
33	0	0	0	0	0	0	0	0	0	0	20000	0	0	63
34	30034	2	0	0	0	0	0	0	0	0	30000	0	0	54
35	30011	2	0	0	0	0	0	0	0	0	45000	0	0	45
36	30035	2	0	0	0	0	0	0	0	0	75000	0	0	36
37	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
38	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
39	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
40	0	0	0	0	0	0	0	0	0	0	8000	0	0	81
41	30052	2	0	0	0	0	0	0	0	0	13000	0	0	72
42	30046	2	0	0	0	0	0	0	0	0	20000	0	0	63
43	30045	2	27799	1	0	0	0	0	0	0	40000	0	0	54
44	30025	2	27987	1	0	0	0	0	0	0	70000	0	0	45
45	30058	2	27987	1	0	0	0	0	0	0	120000	0	0	36
46	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
47	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
48	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
49	0	0	0	0	0	0	0	0	0	0	10000	0	0	90
50	30083	2	0	0	0	0	0	0	0	0	20000	0	0	81
51	30060	2	0	0	0	0	0	0	0	0	30000	0	0	63
52	30061	2	27992	1	0	0	0	0	0	0	45000	0	0	54
53	30088	2	27993	1	0	0	0	0	0	0	90000	0	0	45
54	30019	2	27994	1	0	0	0	0	0	0	150000	0	0	36
55	0	0	0	0	0	0	0	0	0	0	600	0	0	90
56	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
57	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
58	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
59	0	0	0	0	0	0	0	0	0	0	10000	0	0	81
60	0	0	0	0	0	0	0	0	0	0	20000	0	0	63
61	30070	2	0	0	0	0	0	0	0	0	30000	0	0	54
62	30072	2	0	0	0	0	0	0	0	0	45000	0	0	45
63	30017	2	0	0	0	0	0	0	0	0	75000	0	0	36
64	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
65	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
66	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
67	0	0	0	0	0	0	0	0	0	0	8000	0	0	81
68	30041	1	0	0	0	0	0	0	0	0	13000	0	0	72
69	30008	2	0	0	0	0	0	0	0	0	20000	0	0	63
70	30057	1	27799	1	0	0	0	0	0	0	40000	0	0	54
71	30081	1	27987	1	0	0	0	0	0	0	70000	0	0	45
72	30077	2	27987	1	0	0	0	0	0	0	120000	0	0	36
73	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
74	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
75	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
76	0	0	0	0	0	0	0	0	0	0	10000	0	0	81
77	30009	2	0	0	0	0	0	0	0	0	20000	0	0	72
78	30039	2	0	0	0	0	0	0	0	0	30000	0	0	63
79	30040	2	27992	1	0	0	0	0	0	0	45000	0	0	54
80	30048	2	27993	1	0	0	0	0	0	0	90000	0	0	45
81	30090	2	27994	1	0	0	0	0	0	0	150000	0	0	36
82	0	0	0	0	0	0	0	0	0	0	600	0	0	90
83	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
84	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
85	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
86	0	0	0	0	0	0	0	0	0	0	10000	0	0	81
87	0	0	0	0	0	0	0	0	0	0	20000	0	0	63
88	30031	1	0	0	0	0	0	0	0	0	30000	0	0	54
89	30032	2	0	0	0	0	0	0	0	0	45000	0	0	45
90	30033	2	0	0	0	0	0	0	0	0	75000	0	0	36
91	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
92	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
93	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
94	0	0	0	0	0	0	0	0	0	0	8000	0	0	81
95	30008	2	0	0	0	0	0	0	0	0	13000	0	0	72
96	30075	2	0	0	0	0	0	0	0	0	20000	0	0	63
97	30006	2	27799	1	0	0	0	0	0	0	40000	0	0	54
98	30022	1	27987	1	0	0	0	0	0	0	70000	0	0	45
99	30067	2	27987	1	0	0	0	0	0	0	120000	0	0	36
100	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
101	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
102	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
103	0	0	0	0	0	0	0	0	0	0	10000	0	0	90
104	30079	1	0	0	0	0	0	0	0	0	20000	0	0	81
105	30015	1	0	0	0	0	0	0	0	0	30000	0	0	63
106	30086	2	27992	1	0	0	0	0	0	0	45000	0	0	54
107	30050	2	27993	1	0	0	0	0	0	0	90000	0	0	45
108	30091	2	27994	1	0	0	0	0	0	0	150000	0	0	36
109	0	0	0	0	0	0	0	0	0	0	600	0	0	90
110	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
111	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
112	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
113	0	0	0	0	0	0	0	0	0	0	10000	0	0	81
114	0	0	0	0	0	0	0	0	0	0	20000	0	0	63
115	30071	2	0	0	0	0	0	0	0	0	30000	0	0	54
116	30018	2	0	0	0	0	0	0	0	0	45000	0	0	45
117	30017	2	0	0	0	0	0	0	0	0	75000	0	0	36
118	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
119	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
120	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
121	0	0	0	0	0	0	0	0	0	0	8000	0	0	81
122	30005	2	0	0	0	0	0	0	0	0	13000	0	0	72
123	30076	2	0	0	0	0	0	0	0	0	20000	0	0	63
124	30051	1	27799	1	0	0	0	0	0	0	40000	0	0	54
125	30081	1	27987	1	0	0	0	0	0	0	70000	0	0	45
126	30047	2	27987	1	0	0	0	0	0	0	120000	0	0	36
127	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
128	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
129	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
130	0	0	0	0	0	0	0	0	0	0	10000	0	0	90
131	30009	1	0	0	0	0	0	0	0	0	20000	0	0	81
132	30047	1	0	0	0	0	0	0	0	0	30000	0	0	63
133	30040	2	27992	1	0	0	0	0	0	0	45000	0	0	54
134	30049	2	27993	1	0	0	0	0	0	0	90000	0	0	45
135	30090	2	27994	1	0	0	0	0	0	0	150000	0	0	36
136	0	0	0	0	0	0	0	0	0	0	600	0	0	90
137	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
138	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
139	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
140	0	0	0	0	0	0	0	0	0	0	10000	0	0	81
141	0	0	0	0	0	0	0	0	0	0	20000	0	0	63
142	30038	1	0	0	0	0	0	0	0	0	30000	0	0	54
143	30023	2	0	0	0	0	0	0	0	0	45000	0	0	45
144	30074	2	0	0	0	0	0	0	0	0	75000	0	0	36
145	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
146	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
147	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
148	0	0	0	0	0	0	0	0	0	0	8000	0	0	81
149	30007	2	0	0	0	0	0	0	0	0	13000	0	0	72
150	30078	2	0	0	0	0	0	0	0	0	20000	0	0	63
151	30045	2	27799	1	0	0	0	0	0	0	40000	0	0	54
152	30055	2	27987	1	0	0	0	0	0	0	70000	0	0	45
153	30047	2	27987	1	0	0	0	0	0	0	120000	0	0	36
154	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
155	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
156	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
157	0	0	0	0	0	0	0	0	0	0	10000	0	0	90
158	30059	2	0	0	0	0	0	0	0	0	20000	0	0	81
159	30080	2	0	0	0	0	0	0	0	0	30000	0	0	63
160	30085	2	27992	1	0	0	0	0	0	0	45000	0	0	54
161	30014	2	27993	1	0	0	0	0	0	0	90000	0	0	45
162	30042	2	27994	1	0	0	0	0	0	0	150000	0	0	36
163	0	0	0	0	0	0	0	0	0	0	600	0	0	90
164	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
165	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
166	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
167	0	0	0	0	0	0	0	0	0	0	10000	0	0	81
168	0	0	0	0	0	0	0	0	0	0	20000	0	0	63
169	30010	2	0	0	0	0	0	0	0	0	30000	0	0	54
170	30031	1	0	0	0	0	0	0	0	0	45000	0	0	45
171	30032	2	0	0	0	0	0	0	0	0	75000	0	0	36
172	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
173	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
174	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
175	0	0	0	0	0	0	0	0	0	0	8000	0	0	81
176	30021	2	0	0	0	0	0	0	0	0	13000	0	0	72
177	30008	2	0	0	0	0	0	0	0	0	20000	0	0	63
178	30057	2	27799	1	0	0	0	0	0	0	40000	0	0	54
179	30006	2	27987	1	0	0	0	0	0	0	70000	0	0	45
180	30022	2	27987	1	0	0	0	0	0	0	120000	0	0	36
181	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
182	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
183	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
184	0	0	0	0	0	0	0	0	0	0	10000	0	0	90
185	30082	2	0	0	0	0	0	0	0	0	20000	0	0	81
186	30079	2	0	0	0	0	0	0	0	0	30000	0	0	63
187	30087	2	27992	1	0	0	0	0	0	0	45000	0	0	54
188	30086	2	27993	1	0	0	0	0	0	0	90000	0	0	45
189	30050	2	27994	1	0	0	0	0	0	0	150000	0	0	36
190	0	0	0	0	0	0	0	0	0	0	600	0	0	90
191	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
192	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
193	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
194	0	0	0	0	0	0	0	0	0	0	10000	0	0	81
195	0	0	0	0	0	0	0	0	0	0	20000	0	0	63
196	30038	2	0	0	0	0	0	0	0	0	30000	0	0	54
197	30011	2	0	0	0	0	0	0	0	0	45000	0	0	45
198	30074	1	0	0	0	0	0	0	0	0	75000	0	0	36
199	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
200	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
201	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
202	0	0	0	0	0	0	0	0	0	0	8000	0	0	81
203	30007	2	0	0	0	0	0	0	0	0	13000	0	0	72
204	30046	2	0	0	0	0	0	0	0	0	20000	0	0	63
205	30045	2	27799	1	0	0	0	0	0	0	40000	0	0	54
206	30055	2	27987	1	0	0	0	0	0	0	70000	0	0	45
207	30058	2	27987	1	0	0	0	0	0	0	120000	0	0	36
208	0	0	0	0	0	0	0	0	0	0	1200	0	0	100
209	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
210	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
211	0	0	0	0	0	0	0	0	0	0	10000	0	0	90
212	30059	2	0	0	0	0	0	0	0	0	20000	0	0	81
213	30060	2	0	0	0	0	0	0	0	0	30000	0	0	63
214	30061	2	27992	1	0	0	0	0	0	0	45000	0	0	54
215	30014	2	27993	1	0	0	0	0	0	0	90000	0	0	45
216	30042	2	27994	1	0	0	0	0	0	0	150000	0	0	36
217	0	0	0	0	0	0	0	0	0	0	600	0	0	90
218	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
219	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
220	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
221	0	0	0	0	0	0	0	0	0	0	10000	0	0	81
222	0	0	0	0	0	0	0	0	0	0	20000	0	0	63
223	30071	2	0	0	0	0	0	0	0	0	30000	0	0	54
224	30023	1	0	0	0	0	0	0	0	0	45000	0	0	45
225	30074	2	0	0	0	0	0	0	0	0	75000	0	0	36
226	0	0	0	0	0	0	0	0	0	0	1000	0	0	96
227	0	0	0	0	0	0	0	0	0	0	2000	0	0	93
228	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
229	0	0	0	0	0	0	0	0	0	0	8000	0	0	81
230	30005	1	0	0	0	0	0	0	0	0	13000	0	0	72
231	30078	1	0	0	0	0	0	0	0	0	20000	0	0	63
232	30051	1	27799	1	0	0	0	0	0	0	40000	0	0	54
233	30055	2	27987	1	0	0	0	0	0	0	70000	0	0	45
234	30047	2	27987	1	0	0	0	0	0	0	120000	0	0	36
235	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
236	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
237	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
238	0	0	0	0	0	0	0	0	0	0	10000	0	0	90
239	30059	2	0	0	0	0	0	0	0	0	20000	0	0	81
240	30080	2	0	0	0	0	0	0	0	0	30000	0	0	63
241	30085	2	27992	1	0	0	0	0	0	0	45000	0	0	54
242	30049	2	27993	1	0	0	0	0	0	0	90000	0	0	45
243	30042	2	27994	1	0	0	0	0	0	0	150000	0	0	36
244	0	0	0	0	0	0	0	0	0	0	600	0	0	90
245	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
246	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
247	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
248	0	0	0	0	0	0	0	0	0	0	10000	0	0	81
249	0	0	0	0	0	0	0	0	0	0	20000	0	0	63
250	30070	2	0	0	0	0	0	0	0	0	30000	0	0	54
251	30018	2	0	0	0	0	0	0	0	0	45000	0	0	45
252	30017	2	0	0	0	0	0	0	0	0	75000	0	0	36
253	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
254	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
255	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
256	0	0	0	0	0	0	0	0	0	0	8000	0	0	81
257	30041	2	0	0	0	0	0	0	0	0	13000	0	0	72
258	30076	2	0	0	0	0	0	0	0	0	20000	0	0	63
259	30051	2	27799	1	0	0	0	0	0	0	40000	0	0	54
260	30081	2	27987	1	0	0	0	0	0	0	70000	0	0	45
261	30077	2	27987	1	0	0	0	0	0	0	120000	0	0	36
262	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
263	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
264	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
265	0	0	0	0	0	0	0	0	0	0	10000	0	0	90
266	30009	2	0	0	0	0	0	0	0	0	20000	0	0	81
267	30039	2	0	0	0	0	0	0	0	0	30000	0	0	63
268	30040	2	27992	1	0	0	0	0	0	0	45000	0	0	54
269	30048	2	27993	1	0	0	0	0	0	0	90000	0	0	45
270	30090	2	27994	1	0	0	0	0	0	0	150000	0	0	36
271	0	0	0	0	0	0	0	0	0	0	600	0	0	90
272	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
273	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
274	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
275	0	0	0	0	0	0	0	0	0	0	10000	0	0	81
276	0	0	0	0	0	0	0	0	0	0	20000	0	0	63
277	30010	1	0	0	0	0	0	0	0	0	30000	0	0	54
278	30072	2	0	0	0	0	0	0	0	0	45000	0	0	45
279	30032	1	0	0	0	0	0	0	0	0	75000	0	0	36
280	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
281	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
282	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
283	0	0	0	0	0	0	0	0	0	0	8000	0	0	81
284	30021	1	0	0	0	0	0	0	0	0	13000	0	0	72
285	30008	1	0	0	0	0	0	0	0	0	20000	0	0	63
286	30057	1	27799	1	0	0	0	0	0	0	40000	0	0	54
287	30006	2	27987	1	0	0	0	0	0	0	70000	0	0	45
288	30077	2	27987	1	0	0	0	0	0	0	120000	0	0	36
289	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
290	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
291	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
292	0	0	0	0	0	0	0	0	0	0	10000	0	0	90
293	30082	2	0	0	0	0	0	0	0	0	20000	0	0	81
294	30039	2	0	0	0	0	0	0	0	0	30000	0	0	63
295	30087	2	27992	1	0	0	0	0	0	0	45000	0	0	54
296	30086	2	27993	1	0	0	0	0	0	0	90000	0	0	45
297	30050	2	27994	1	0	0	0	0	0	0	150000	0	0	36
298	0	0	0	0	0	0	0	0	0	0	600	0	0	90
